Part No;Job No;Report Date;Quantity;Piece Weight;Quantity OK;Quantity Rejected;Workcenter Code;Building Code;Part No Revision
2CREA08025FNU40;124250;2/16/2023;6582;0.0553;6582;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124250;2/18/2023;15949;0.0553;15949;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124250;03/06/2023;27342;0.0553;27342;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124253;4/26/2023;24557;0.0553;24557;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124253;4/26/2023;24955;0.0553;24955;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124253;4/26/2023;25298;0.0553;25298;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124408;4/27/2023;27269;0.0553;27269;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124408;4/27/2023;25461;0.0553;25461;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124408;4/27/2023;25298;0.0553;25298;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124408;4/27/2023;26221;0.0553;26221;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124408;4/29/2023;21302;0.0553;21302;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;124408;4/29/2023;24195;0.0553;24195;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;06/02/2023;25136;0.0553;25136;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;06/05/2023;25154;0.0553;25154;0;PF-PW2;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;129518;06/02/2023;6384;0.0553;6384;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;129518;06/02/2023;25841;0.0553;25841;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;129518;06/01/2023;25823;0.0553;25823;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;129518;06/01/2023;19421;0.0553;19421;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;129518;06/01/2023;0;0.0553;0;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/30/2023;2911;0.0553;2911;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/30/2023;22767;0.0553;22767;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/30/2023;24864;0.0553;24864;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/30/2023;10416;0.0553;10416;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/31/2023;14738;0.0553;14738;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/31/2023;25136;0.0553;25136;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/31/2023;17559;0.0553;17559;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/31/2023;23454;0.0553;23454;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/31/2023;0;0.0553;0;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;5/31/2023;2839;0.0553;2839;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;06/01/2023;9204;0.0553;9204;0;F36U3;PF;2CREA08025FNU40 Rev REL
2CREA08025FNU40;128531;06/01/2023;2677;0.0553;2677;0;F36U3;PF;2CREA08025FNU40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;1800;0.0817;1800;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/08/2023;26707;0.0817;26707;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/07/2023;4680;0.0817;4680;0;Pack-P2;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126523;03/04/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126137;4/13/2023;6480;0.0817;6480;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;126344;03/01/2023;28507;0.0817;28507;0;Pack-P2;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;720;0.0817;720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;1440;0.0817;1440;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;9720;0.0817;9720;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/15/2023;1080;0.0817;1080;0;ImanPack-B;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/14/2023;3600;0.0817;3600;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/27/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/27/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/27/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
2B5EZ71029FWG40;125887;3/27/2023;9720;0.0817;9720;0;Pack-P1;PF;2B5EZ71029FWG40 Rev REL
